"dma_json_code","date","keyword","hits","ratio"
"US-AL",2018-04-01,"%2Fm%2F027vd9",33,1.54291308667755
"US-AL",2018-05-01,"%2Fm%2F027vd9",39,1.54291308667755
"US-AL",2018-06-01,"%2Fm%2F027vd9",18,1.54291308667755
"US-AL",2018-07-01,"%2Fm%2F027vd9",20,1.54291308667755
"US-AL",2018-08-01,"%2Fm%2F027vd9",22,1.54291308667755
"US-AL",2018-09-01,"%2Fm%2F027vd9",32,1.54291308667755
"US-AL",2018-10-01,"%2Fm%2F027vd9",48,1.54291308667755
"US-AL",2018-11-01,"%2Fm%2F027vd9",35,1.54291308667755
"US-AL",2018-12-01,"%2Fm%2F027vd9",23,1.54291308667755
"US-AL",2019-01-01,"%2Fm%2F027vd9",33,1.54291308667755
"US-AL",2019-02-01,"%2Fm%2F027vd9",37,1.54291308667755
"US-AL",2019-03-01,"%2Fm%2F027vd9",24,1.54291308667755
"US-AL",2019-04-01,"%2Fm%2F027vd9",43,1.54291308667755
"US-AL",2019-05-01,"%2Fm%2F027vd9",22,1.54291308667755
"US-AL",2019-06-01,"%2Fm%2F027vd9",16,1.54291308667755
"US-AL",2019-07-01,"%2Fm%2F027vd9",18,1.54291308667755
"US-AL",2019-08-01,"%2Fm%2F027vd9",29,1.54291308667755
"US-AL",2019-09-01,"%2Fm%2F027vd9",42,1.54291308667755
"US-AL",2019-10-01,"%2Fm%2F027vd9",40,1.54291308667755
"US-AL",2019-11-01,"%2Fm%2F027vd9",26,1.54291308667755
"US-AL",2019-12-01,"%2Fm%2F027vd9",29,1.54291308667755
"US-AL",2020-01-01,"%2Fm%2F027vd9",19,1.54291308667755
"US-AL",2020-02-01,"%2Fm%2F027vd9",35,1.54291308667755
"US-AL",2020-03-01,"%2Fm%2F027vd9",21,1.54291308667755
"US-AL",2020-04-01,"%2Fm%2F027vd9",20,1.54291308667755
"US-AL",2020-05-01,"%2Fm%2F027vd9",14,1.54291308667755
"US-AL",2020-06-01,"%2Fm%2F027vd9",11,1.54291308667755
"US-AL",2020-07-01,"%2Fm%2F027vd9",16,1.54291308667755
"US-AL",2020-08-01,"%2Fm%2F027vd9",20,1.54291308667755
"US-AL",2020-09-01,"%2Fm%2F027vd9",26,1.54291308667755
"US-AL",2020-10-01,"%2Fm%2F027vd9",32,1.54291308667755
"US-AL",2020-11-01,"%2Fm%2F027vd9",18,1.54291308667755
"US-AL",2020-12-01,"%2Fm%2F027vd9",17,1.54291308667755
"US-AL",2021-01-01,"%2Fm%2F027vd9",16,1.54291308667755
"US-AL",2021-02-01,"%2Fm%2F027vd9",29,1.54291308667755
"US-AL",2021-03-01,"%2Fm%2F027vd9",23,1.54291308667755
"US-AR",2012-01-01,"%2Fm%2F027vd9",54,1.81795349729241
"US-AR",2012-02-01,"%2Fm%2F027vd9",62,1.81795349729241
"US-AR",2012-03-01,"%2Fm%2F027vd9",44,1.81795349729241
"US-AR",2012-04-01,"%2Fm%2F027vd9",89,1.81795349729241
"US-AR",2012-05-01,"%2Fm%2F027vd9",59,1.81795349729241
"US-AR",2012-06-01,"%2Fm%2F027vd9",55,1.81795349729241
"US-AR",2012-07-01,"%2Fm%2F027vd9",22,1.81795349729241
"US-AR",2012-08-01,"%2Fm%2F027vd9",36,1.81795349729241
"US-AR",2012-09-01,"%2Fm%2F027vd9",43,1.81795349729241
"US-AR",2012-10-01,"%2Fm%2F027vd9",66,1.81795349729241
